source,city,price_raw,area_raw,location_raw,detail_url,list_id,category_name,crawl_page,crawl_ts,Gia,GiaText,dienTich,chieuNgang,chieuDai,Phongngu,PhongTam,SoTang,Loai,GiayTo,TinhTrangNoiThat,Phuong,Quan,DiaChi
chotot,Ha Noi,"2,75 tỷ",45.0,"Phường Định Công, Ha Noi",https://cdn.chotot.com/yo6FxaXwTyK1Fek3qUmspLJQZ1YAvEguaNqNKvaLWmY/preset:listing/plain/7123ce9ce778d05740236fbcaa1d9e33-2951918753229269799.webp,128145763,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,2750000000.0,"2,75 tỷ",45.0,4.0,,3.0,3.0,3.0,"Nhà ngõ, hẻm",Không có sổ,Nội thất đầy đủ,Phường Định Công,Quận Hoàng Mai,"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"2,2 tỷ",28.0,"Phường Định Công, Ha Noi",https://cdn.chotot.com/zO5YeZt_iezCw0Ek0eD9fsPeu2tZO8u9B4Olbj5qHVw/preset:listing/plain/c5f4adbe18b66d7feafe4a2a6b8401af-2952024735852675885.webp,128157534,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,2200000000.0,"2,2 tỷ",28.0,3.5,,3.0,,3.0,"Nhà ngõ, hẻm",Không có sổ,Hoàn thiện cơ bản,Phường Định Công,Quận Hoàng Mai,"Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"1,95 tỷ",32.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/Zxl7awZSqUBgM5trWX7DEhp-FaD2ud0vw5i5MF8GhMw/preset:listing/plain/beef85533e0c8738823da94787439b46-2960428349379520943.webp,129401401,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,1950000000.0,"1,95 tỷ",32.0,4.0,,2.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Không có sổ,Nội thất đầy đủ,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Đường Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,6 tỷ,30.0,"Phường Nguyễn Trãi, Ha Noi",https://cdn.chotot.com/dQCR_LPrct8n0QkEYM4B-CbpRbKPylF3KlpCms9B-zE/preset:listing/plain/47c4332cccd65715508634a8859f996a-2981153644640622776.webp,131990963,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,6000000000.0,6 tỷ,30.0,4.0,30.0,3.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Nguyễn Trãi,Quận Hà Đông,"yên xá, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"4,5 tỷ",35.0,"Xã Tả Thanh Oai, Ha Noi",https://cdn.chotot.com/UZgmIn9vj6rRD-MjPuMtiMHClJ_qYxJhW1i5MZrJTeI/preset:listing/plain/92c23202307a8288c8bec5aae2fa991f-2981151151665699431.webp,131990649,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,4500000000.0,"4,5 tỷ",35.0,,,4.0,,,"Nhà ngõ, hẻm",Đã có sổ,,Xã Tả Thanh Oai,Huyện Thanh Trì,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,"6,5 tỷ",24.0,"Phường Tân Mai, Ha Noi",https://cdn.chotot.com/Ml2ohwt2LQ6lCOG3VEt_5-1dym7wtirGIxn1LwjdqkM/preset:listing/plain/995889ba1b0e6a8560ff379c02426cb9-2981150927995641433.webp,131990627,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,6500000000.0,"6,5 tỷ",24.0,4.0,,3.0,,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Tân Mai,Quận Hoàng Mai,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"7,2 tỷ",34.0,"Phường Kiến Hưng, Ha Noi",https://cdn.chotot.com/Bis3voSVbrXg-UqM-yZ4Wd4dXjbJUa95XVqoT6Aq6mI/preset:listing/plain/62940b8a2e83b73d21ed9a2e12649352-2981094974808461828.webp,131990405,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,7200000000.0,"7,2 tỷ",34.0,,,4.0,3.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Kiến Hưng,Quận Hà Đông,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"10,5 tỷ",39.0,"Phường Xuân Đỉnh, Ha Noi",https://cdn.chotot.com/3Nl-eHZXHHoknrTHw3uc4ySwNEmE5mcJde5uJq2-0-8/preset:listing/plain/e0787e3af099b2f6729ebbc32b2b6763-2981149225675429378.webp,131990364,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,10500000000.0,"10,5 tỷ",39.0,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"7,35 tỷ",40.0,"Phường Mai Động, Ha Noi",https://cdn.chotot.com/VyRuTD3rcb-BlIfWuRPNejVCZh2DE-CdaSdNyUQsnDg/preset:listing/plain/a4b97ac234174bd6126f55aea49ea7e3-2981139920918654741.webp,131989957,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,7350000000.0,"7,35 tỷ",40.0,,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Mai Động,Quận Hoàng Mai,"Phố Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"4,45 tỷ",28.0,"Phường Minh Khai, Ha Noi",https://cdn.chotot.com/NisNFVM9O19wMV1pAHZDha5eMuL53r_nAJqXEFtYZqw/preset:listing/plain/70d6ec7655d5a4d2afff17070037366b-2981132641326507003.webp,131989898,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,4450000000.0,"4,45 tỷ",28.0,,,3.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Minh Khai,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,8 tỷ,40.0,"Phường Hoàng Liệt, Ha Noi",https://cdn.chotot.com/j3ubMvhW-EFg1J6lLWkfOJFN1O4a5hbJnuzrI2rTkKE/preset:listing/plain/f1a05a336a742a38f1dc6cee770130ad-2981118919076535531.webp,131989782,Nhà ở,18,2026-05-01 18:14:42.067985+07:00,8000000000.0,8 tỷ,40.0,,,7.0,4.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất cao cấp,Phường Hoàng Liệt,Quận Hoàng Mai,"Phố Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"
